SEQN,intense,light,moderate,sedentary
22803.0,2.0,293.0,21.0,645.4285714285714
22806.0,2.0,59.0,14.0,888.7142857142857
22808.0,1.0,197.4,20.0,807.2857142857143
22809.0,,168.71428571428572,18.571428571428573,772.7142857142857
22810.0,13.333333333333334,291.2857142857143,78.33333333333333,590.1428571428571
22812.0,2.2857142857142856,314.14285714285717,34.142857142857146,609.4285714285714
22813.0,,192.85714285714286,4.5,763.2857142857143
22816.0,3.3333333333333335,80.25,13.666666666666666,906.8571428571429
22817.0,,305.2857142857143,7.5,650.4285714285714
22818.0,,246.57142857142858,31.142857142857142,682.2857142857143
22819.0,,60.0,1.6666666666666667,899.2857142857143
22820.0,,291.0,17.428571428571427,651.5714285714286
22821.0,17.8,282.85714285714283,90.28571428571429,574.1428571428571
22822.0,,136.85714285714286,3.6,820.5714285714286
22823.0,2.0,271.8,35.0,740.5714285714286
22824.0,3.6,286.42857142857144,40.666666666666664,636.1428571428571
22825.0,,261.85714285714283,17.857142857142858,680.2857142857143
22826.0,,314.57142857142856,2.1666666666666665,643.5714285714286
22827.0,2.5,301.2857142857143,33.42857142857143,623.8571428571429
22828.0,,128.0,1.0,831.8571428571429
22831.0,,235.14285714285714,9.0,717.1428571428571
22833.0,,309.7142857142857,4.6,647.0
22834.0,,371.7142857142857,9.142857142857142,579.1428571428571
22835.0,,2.0,2.0,959.1428571428571
22836.0,4.0,190.14285714285714,21.333333333333332,751.0
22837.0,,163.71428571428572,,796.2857142857143
22838.0,,252.16666666666666,3.6666666666666665,740.7142857142857
22839.0,,316.57142857142856,10.25,637.5714285714286
22840.0,4.0,335.57142857142856,32.0,590.1428571428571
22841.0,,305.14285714285717,23.0,631.8571428571429
22842.0,,552.2857142857143,23.285714285714285,384.42857142857144
22843.0,,80.57142857142857,7.833333333333333,872.7142857142857
22844.0,5.0,307.57142857142856,51.857142857142854,595.5714285714286
22846.0,,309.14285714285717,19.0,634.5714285714286
22847.0,1.0,250.85714285714286,12.0,697.0
22848.0,,191.4,7.2,818.1428571428571
22850.0,,154.57142857142858,1.0,805.0
22851.0,1.6666666666666667,161.42857142857142,14.428571428571429,783.4285714285714
22852.0,,342.0,9.428571428571429,608.5714285714286
22853.0,4.8,175.85714285714286,32.333333333333336,753.0
22854.0,,306.2857142857143,86.28571428571429,567.4285714285714
22858.0,,317.42857142857144,6.666666666666667,636.8571428571429
22859.0,,243.71428571428572,1.0,716.0
22860.0,1.0,437.2857142857143,24.428571428571427,498.0
22862.0,12.0,265.4,45.0,749.4285714285714
22864.0,5.0,284.2857142857143,33.857142857142854,641.1428571428571
22865.0,,236.14285714285714,14.666666666666666,711.2857142857143
22866.0,3.4,221.71428571428572,20.714285714285715,715.1428571428571
22867.0,1.0,199.85714285714286,2.142857142857143,757.8571428571429
22868.0,,231.85714285714286,4.142857142857143,724.0
22872.0,,267.14285714285717,7.0,685.8571428571429
22873.0,,382.0,8.333333333333334,625.4285714285714
22875.0,1.0,309.85714285714283,39.0,611.0
22877.0,3.0,359.14285714285717,55.833333333333336,551.2857142857143
22878.0,,242.28571428571428,5.428571428571429,712.2857142857143
22879.0,6.166666666666667,303.1666666666667,92.66666666666667,615.4285714285714
22880.0,1.0,260.7142857142857,7.142857142857143,691.8571428571429
22883.0,10.0,445.2857142857143,48.285714285714285,457.85714285714283
22884.0,,181.71428571428572,9.0,771.8571428571429
22885.0,,157.16666666666666,7.0,821.2857142857143
22886.0,,98.16666666666667,3.25,874.0
22888.0,11.5,379.14285714285717,41.42857142857143,536.1428571428571
22889.0,,270.7142857142857,19.0,678.4285714285714
22891.0,,378.14285714285717,9.571428571428571,572.2857142857143
22893.0,,68.14285714285714,,891.8571428571429
22895.0,7.0,270.0,62.285714285714285,621.7142857142857
22896.0,1.0,138.16666666666666,3.0,838.7142857142857
22897.0,,264.5,15.0,882.2857142857143
22899.0,3.0,214.71428571428572,28.714285714285715,714.4285714285714
22900.0,,509.42857142857144,25.285714285714285,425.2857142857143
22903.0,,336.7142857142857,15.857142857142858,607.4285714285714
22904.0,,339.0,20.714285714285715,600.2857142857143
22905.0,,242.0,39.5,684.1428571428571
22907.0,5.0,306.0,46.714285714285715,604.4285714285714
22909.0,1.0,267.2857142857143,11.857142857142858,680.5714285714286
22910.0,,14.5,2.0,946.4285714285714
22911.0,21.428571428571427,381.0,93.42857142857143,464.14285714285717
22912.0,,287.57142857142856,10.142857142857142,662.2857142857143
22913.0,,205.71428571428572,1.6666666666666667,753.5714285714286
22914.0,,263.3333333333333,6.166666666666667,729.0
22916.0,4.5,268.0,59.57142857142857,628.5714285714286
22917.0,,175.14285714285714,3.75,782.7142857142857
22918.0,,233.42857142857142,4.142857142857143,722.4285714285714
22919.0,,369.4,31.4,673.7142857142857
22920.0,1.0,126.5,5.333333333333333,885.2857142857143
22921.0,,263.0,4.166666666666667,693.4285714285714
22922.0,4.5,18.8,6.25,941.7142857142857
22924.0,3.25,181.66666666666666,54.0,756.1428571428571
22926.0,,198.0,7.2,785.1428571428571
22927.0,15.285714285714286,385.2857142857143,79.57142857142857,479.85714285714283
22929.0,,223.14285714285714,11.428571428571429,725.4285714285714
22930.0,,145.14285714285714,29.714285714285715,785.1428571428571
22931.0,2.0,180.42857142857142,26.714285714285715,752.2857142857143
22934.0,6.0,195.57142857142858,19.714285714285715,743.8571428571429
22935.0,1.0,122.85714285714286,7.714285714285714,829.2857142857143
22937.0,,9.75,1.0,954.2857142857143
22938.0,7.0,223.85714285714286,32.0,703.1428571428571
22939.0,,90.66666666666667,33.333333333333336,868.0
22940.0,14.333333333333334,467.7142857142857,86.0,394.0
22941.0,,86.71428571428571,1.0,873.1428571428571
22943.0,,282.5,10.333333333333334,709.0
22944.0,,111.0,5.0,895.1428571428571
22945.0,,331.57142857142856,28.571428571428573,599.8571428571429
22947.0,3.6666666666666665,331.57142857142856,58.714285714285715,568.1428571428571
22948.0,2.0,207.28571428571428,20.428571428571427,731.7142857142857
22949.0,6.0,3.0,2.0,957.0
22950.0,,99.0,4.857142857142857,856.1428571428571
22951.0,4.333333333333333,325.0,69.75,732.5714285714286
22952.0,1.25,252.71428571428572,39.57142857142857,667.0
22954.0,,266.42857142857144,6.714285714285714,686.8571428571429
22957.0,,207.75,8.666666666666666,837.5714285714286
22958.0,,384.14285714285717,29.142857142857142,546.7142857142857
22959.0,1.0,315.6666666666667,36.333333333333336,658.1428571428571
22960.0,7.4,195.42857142857142,34.857142857142854,724.4285714285714
22961.0,1.0,276.42857142857144,3.1666666666666665,680.7142857142857
22964.0,1.4,331.57142857142856,45.857142857142854,581.5714285714286
22967.0,3.0,138.0,23.714285714285715,797.8571428571429
22969.0,1.0,167.85714285714286,3.0,789.8571428571429
22971.0,3.25,453.85714285714283,25.0,479.2857142857143
22973.0,4.4,413.14285714285717,38.714285714285715,505.0
22976.0,6.0,363.7142857142857,108.28571428571429,485.42857142857144
22977.0,,280.42857142857144,15.571428571428571,664.0
22979.0,1.5,304.0,7.285714285714286,648.2857142857143
22980.0,9.0,233.6,42.6,761.4285714285714
22981.0,,289.25,22.666666666666668,785.0
22983.0,16.0,252.14285714285714,32.0,673.5714285714286
22984.0,2.0,355.2857142857143,25.0,578.8571428571429
22987.0,,359.42857142857144,2.5,599.1428571428571
22989.0,,179.42857142857142,7.428571428571429,773.1428571428571
22995.0,,203.28571428571428,8.285714285714286,748.4285714285714
22997.0,,3.0,,957.8571428571429
22998.0,,89.66666666666667,1.6666666666666667,882.4285714285714
22999.0,1.0,14.142857142857142,1.6,944.5714285714286
23000.0,1.0,176.14285714285714,15.833333333333334,770.1428571428571
23002.0,,188.71428571428572,15.333333333333334,758.1428571428571
23004.0,5.0,286.57142857142856,33.57142857142857,637.0
23006.0,1.0,409.0,10.428571428571429,540.4285714285714
23008.0,,243.85714285714286,3.8,713.4285714285714
23009.0,1.0,205.14285714285714,8.666666666666666,747.2857142857143
23010.0,4.5,349.85714285714283,53.857142857142854,553.7142857142857
23011.0,9.0,287.14285714285717,45.42857142857143,623.5714285714286
23018.0,10.0,224.57142857142858,26.571428571428573,704.5714285714286
23020.0,,161.14285714285714,7.666666666666667,792.2857142857143
23023.0,,363.7142857142857,8.8,590.0
23024.0,,107.71428571428571,5.0,851.5714285714286
23026.0,5.0,179.42857142857142,58.2,736.8571428571429
23028.0,1.6666666666666667,178.42857142857142,37.42857142857143,743.4285714285714
23029.0,2.0,270.14285714285717,11.714285714285714,677.8571428571429
23030.0,,221.16666666666666,57.166666666666664,721.4285714285714
23031.0,1.8571428571428572,316.0,30.571428571428573,611.5714285714286
23032.0,1.0,260.0,11.142857142857142,688.7142857142857
23037.0,2.0,186.33333333333334,28.5,783.7142857142857
23038.0,29.166666666666668,299.7142857142857,48.714285714285715,586.5714285714286
23039.0,,247.14285714285714,14.666666666666666,700.2857142857143
23041.0,,1.0,,959.7142857142857
23042.0,1.6666666666666667,444.7142857142857,113.85714285714286,400.7142857142857
23043.0,,265.0,4.333333333333333,691.2857142857143
23044.0,1.0,227.66666666666666,16.166666666666668,750.8571428571429
23045.0,2.0,114.66666666666667,10.25,855.2857142857143
23046.0,3.75,304.57142857142856,40.0,613.2857142857143
23047.0,3.8333333333333335,391.0,54.714285714285715,511.0
23048.0,,307.6666666666667,7.5,689.8571428571429
23051.0,17.285714285714285,202.85714285714286,103.71428571428571,636.1428571428571
23052.0,,150.57142857142858,1.0,809.1428571428571
23053.0,4.5,326.42857142857144,26.5,609.5714285714286
23055.0,2.0,248.57142857142858,20.714285714285715,690.4285714285714
23057.0,2.6666666666666665,306.7142857142857,31.571428571428573,620.5714285714286
23059.0,,194.71428571428572,6.833333333333333,759.4285714285714
23061.0,,231.0,4.0,826.2857142857143
23062.0,,246.28571428571428,22.571428571428573,691.1428571428571
23063.0,,385.0,9.8,568.0
23064.0,,227.42857142857142,3.3333333333333335,729.7142857142857
23065.0,12.0,284.85714285714283,28.142857142857142,643.5714285714286
23066.0,,399.14285714285717,31.428571428571427,529.4285714285714
23067.0,4.0,148.28571428571428,28.571428571428573,782.5714285714286
23068.0,26.666666666666668,249.14285714285714,29.0,670.4285714285714
23069.0,,282.85714285714283,9.166666666666666,669.2857142857143
23070.0,1.0,126.66666666666667,2.0,905.0
23074.0,1.0,10.666666666666666,6.0,954.4285714285714
23075.0,2.0,469.85714285714283,80.57142857142857,408.7142857142857
23076.0,1.0,407.75,39.6,698.5714285714286
23079.0,,301.85714285714283,25.0,633.1428571428571
23082.0,,193.83333333333334,31.333333333333332,767.0
23084.0,4.0,123.42857142857143,24.4,818.5714285714286
23085.0,,215.71428571428572,7.8,738.7142857142857
23086.0,,157.14285714285714,1.25,802.1428571428571
23087.0,6.0,230.85714285714286,54.714285714285715,670.1428571428571
23090.0,,251.71428571428572,19.428571428571427,688.8571428571429
23091.0,,461.3333333333333,24.333333333333332,543.7142857142857
23092.0,8.0,367.0,77.6,637.8571428571429
23093.0,1.5,292.6,39.8,722.1428571428571
23094.0,4.2,372.42857142857144,44.0,546.8571428571429
23095.0,2.5,229.5,138.4,663.7142857142857
23096.0,,218.0,1.25,741.2857142857143
23099.0,2.5,180.0,46.285714285714285,733.0
23102.0,11.5,375.7142857142857,97.42857142857143,477.0
23103.0,,400.0,33.714285714285715,526.2857142857143
23104.0,,156.5,2.3333333333333335,824.8571428571429
23106.0,,159.71428571428572,34.333333333333336,770.8571428571429
23107.0,,520.2857142857143,19.285714285714285,420.42857142857144
23108.0,1.0,455.14285714285717,19.714285714285715,485.0
23110.0,,5.0,,959.2857142857143
23112.0,,355.85714285714283,6.166666666666667,598.8571428571429
23113.0,1.0,379.4,48.0,654.4285714285714
23116.0,,245.28571428571428,3.0,713.4285714285714
23118.0,8.833333333333334,214.28571428571428,49.42857142857143,688.7142857142857
23119.0,,144.28571428571428,1.0,815.2857142857143
23120.0,,208.0,3.4,749.5714285714286
23121.0,1.3333333333333333,196.85714285714286,22.833333333333332,743.0
23122.0,7.0,292.0,65.71428571428571,598.2857142857143
23123.0,16.0,351.57142857142856,48.714285714285715,550.5714285714286
23125.0,,308.57142857142856,1.6,650.2857142857143
23126.0,,215.85714285714286,7.714285714285714,736.4285714285714
23127.0,,355.57142857142856,7.0,598.4285714285714
23129.0,,288.14285714285717,17.857142857142858,654.0
23131.0,1.0,224.85714285714286,22.857142857142858,712.1428571428571
23132.0,,18.5,3.0,953.8571428571429
23135.0,5.0,462.0,100.71428571428571,393.0
23136.0,,342.57142857142856,9.571428571428571,607.8571428571429
23137.0,1.5,280.2857142857143,27.833333333333332,655.4285714285714
23138.0,,121.57142857142857,1.2,837.5714285714286
23139.0,5.333333333333333,304.7142857142857,56.0,605.0
23141.0,,244.0,54.42857142857143,661.5714285714286
23144.0,,503.7142857142857,32.714285714285715,423.57142857142856
23147.0,,159.2,13.4,836.7142857142857
23148.0,8.0,392.2857142857143,59.42857142857143,501.42857142857144
23149.0,,322.7142857142857,8.0,629.2857142857143
23152.0,,478.2857142857143,25.714285714285715,456.0
23153.0,3.0,285.1666666666667,26.142857142857142,687.7142857142857
23154.0,44.0,385.14285714285717,129.14285714285714,401.7142857142857
23155.0,8.333333333333334,230.71428571428572,24.0,701.7142857142857
23156.0,14.857142857142858,344.0,140.57142857142858,460.57142857142856
23161.0,,162.28571428571428,4.666666666666667,793.7142857142857
23164.0,,175.33333333333334,14.0,801.7142857142857
23165.0,,310.0,13.333333333333334,638.5714285714286
23166.0,,226.42857142857142,5.0,730.0
23168.0,,200.85714285714286,1.7142857142857142,757.4285714285714
23169.0,1.0,249.71428571428572,58.666666666666664,659.5714285714286
23171.0,1.75,308.42857142857144,50.57142857142857,600.0
23172.0,1.0,318.2857142857143,13.0,628.5714285714286
23173.0,,197.0,11.714285714285714,751.2857142857143
23174.0,1.0,360.14285714285717,26.428571428571427,573.2857142857143
23175.0,42.5,304.2,22.0,714.8571428571429
23176.0,17.5,180.57142857142858,66.85714285714286,697.5714285714286
23177.0,,369.85714285714283,23.285714285714285,566.8571428571429
23179.0,4.666666666666667,322.0,71.42857142857143,564.5714285714286
23181.0,,199.0,30.0,735.2857142857143
23183.0,2.0,206.42857142857142,26.857142857142858,726.4285714285714
23184.0,,257.0,1.3333333333333333,702.4285714285714
23185.0,,53.833333333333336,5.0,913.1428571428571
23186.0,,315.0,32.57142857142857,612.4285714285714
23188.0,,2.5,,958.5714285714286
23190.0,2.5,286.42857142857144,87.33333333333333,597.2857142857143
23191.0,1.0,330.85714285714283,24.333333333333332,607.7142857142857
23192.0,,1.0,,959.8571428571429
23193.0,,158.0,9.0,795.5714285714286
23197.0,2.0,217.42857142857142,12.833333333333334,731.2857142857143
23198.0,,161.6,15.25,835.8571428571429
23199.0,9.833333333333334,333.85714285714283,54.833333333333336,570.7142857142857
23200.0,2.0,189.14285714285714,34.833333333333336,740.1428571428571
23201.0,6.0,219.42857142857142,46.666666666666664,696.2857142857143
23204.0,,28.5,,951.8571428571429
23205.0,,223.33333333333334,6.666666666666667,762.8571428571429
23206.0,1.0,229.42857142857142,7.0,723.4285714285714
23208.0,7.285714285714286,298.7142857142857,65.85714285714286,588.1428571428571
23210.0,1.0,365.5,17.166666666666668,631.8571428571429
23211.0,5.5,190.28571428571428,17.857142857142858,750.2857142857143
23212.0,3.0,336.3333333333333,43.0,633.1428571428571
23217.0,8.0,284.57142857142856,24.142857142857142,649.0
23218.0,,250.0,14.666666666666666,733.1428571428571
23220.0,1.5,250.0,15.0,694.5714285714286
23221.0,2.5,204.85714285714286,29.142857142857142,724.5714285714286
23222.0,,12.5,2.3333333333333335,948.2857142857143
23225.0,7.0,297.57142857142856,6.0,655.4285714285714
23227.0,,295.0,3.6,662.4285714285714
23228.0,,183.42857142857142,3.2857142857142856,773.2857142857143
23231.0,24.75,240.14285714285714,55.142857142857146,650.5714285714286
23233.0,,192.71428571428572,2.0,765.5714285714286
23235.0,,394.0,3.1666666666666665,563.2857142857143
23236.0,6.333333333333333,346.8333333333333,88.5,584.1428571428571
23238.0,2.25,251.85714285714286,34.142857142857146,672.7142857142857
23240.0,9.0,262.0,16.714285714285715,678.7142857142857
23242.0,8.0,299.0,13.714285714285714,646.1428571428571
23243.0,1.6666666666666667,390.85714285714283,65.71428571428571,502.7142857142857
23245.0,,363.7142857142857,21.857142857142858,574.4285714285714
23246.0,,290.7142857142857,5.0,664.2857142857143
23247.0,,306.2857142857143,4.428571428571429,649.2857142857143
23248.0,4.0,145.28571428571428,15.75,805.1428571428571
23249.0,,180.71428571428572,13.833333333333334,767.4285714285714
23250.0,,380.85714285714283,11.571428571428571,567.5714285714286
23252.0,,171.4,2.25,836.2857142857143
23253.0,,390.0,24.285714285714285,545.7142857142857
23255.0,,403.14285714285717,13.0,543.8571428571429
23256.0,,257.14285714285717,30.833333333333332,676.4285714285714
23257.0,1.0,290.42857142857144,8.142857142857142,661.2857142857143
23259.0,4.0,210.0,33.285714285714285,714.4285714285714
23260.0,7.857142857142857,406.85714285714283,124.42857142857143,420.85714285714283
23261.0,14.333333333333334,248.28571428571428,69.16666666666667,640.1428571428571
23262.0,10.25,209.33333333333334,50.666666666666664,731.2857142857143
23263.0,2.5,150.0,23.0,810.2857142857143
23264.0,,404.14285714285717,17.714285714285715,538.1428571428571
23265.0,,300.2857142857143,4.0,655.7142857142857
23266.0,,279.6,27.8,740.4285714285714
23269.0,5.5,273.0,45.42857142857143,638.4285714285714
23271.0,1.6666666666666667,332.14285714285717,73.0,554.1428571428571
23274.0,,1.6666666666666667,,959.2857142857143
23275.0,,109.57142857142857,27.5,842.5714285714286
23276.0,,91.85714285714286,3.8333333333333335,864.8571428571429
23277.0,4.0,198.28571428571428,43.714285714285715,716.8571428571429
23279.0,11.2,327.2857142857143,63.0,561.7142857142857
23283.0,,165.14285714285714,1.6666666666666667,794.1428571428571
23285.0,4.0,439.57142857142856,36.857142857142854,482.42857142857144
23286.0,,165.33333333333334,12.2,809.5714285714286
23287.0,1.3333333333333333,342.2857142857143,19.142857142857142,598.0
23290.0,15.0,394.0,84.83333333333333,547.4285714285714
23291.0,,327.57142857142856,27.0,609.2857142857143
23293.0,,248.14285714285714,8.5,704.5714285714286
23298.0,,346.14285714285717,7.0,606.8571428571429
23300.0,,2.0,,959.4285714285714
23301.0,8.6,270.85714285714283,49.333333333333336,640.7142857142857
23303.0,,286.25,1.0,796.2857142857143
23304.0,1.0,203.71428571428572,15.571428571428571,740.4285714285714
23305.0,,244.85714285714286,36.8,688.8571428571429
23306.0,1.0,146.71428571428572,24.714285714285715,788.4285714285714
23308.0,3.0,345.7142857142857,7.857142857142857,606.0
23309.0,1.0,341.42857142857144,32.0,586.4285714285714
23310.0,14.0,255.4,30.666666666666668,760.4285714285714
23311.0,,266.57142857142856,7.857142857142857,685.5714285714286
23312.0,,307.57142857142856,14.142857142857142,638.2857142857143
23313.0,5.4,496.2857142857143,79.42857142857143,380.42857142857144
23314.0,1.0,304.57142857142856,8.285714285714286,647.0
23315.0,,202.71428571428572,12.833333333333334,746.2857142857143
23316.0,,55.166666666666664,2.75,911.1428571428571
23317.0,1.0,207.42857142857142,19.285714285714285,733.1428571428571
23318.0,,112.0,4.0,910.2857142857143
23319.0,11.666666666666666,196.71428571428572,69.85714285714286,688.4285714285714
23320.0,,194.28571428571428,17.571428571428573,748.1428571428571
23321.0,3.5,243.57142857142858,21.428571428571427,694.0
23323.0,5.0,278.85714285714283,29.857142857142858,649.8571428571429
23324.0,,384.42857142857144,8.5,568.2857142857143
23327.0,,251.28571428571428,1.5714285714285714,707.1428571428571
23329.0,46.42857142857143,434.2857142857143,66.42857142857143,412.85714285714283
23330.0,2.0,381.42857142857144,30.285714285714285,547.4285714285714
23331.0,,369.1666666666667,7.166666666666667,637.4285714285714
23332.0,1.0,173.28571428571428,7.571428571428571,779.0
23333.0,6.0,328.57142857142856,32.714285714285715,596.1428571428571
23336.0,,194.28571428571428,12.6,756.7142857142857
23338.0,1.0,377.7142857142857,11.142857142857142,571.0
23340.0,,176.0,3.8,781.2857142857143
23341.0,7.6,305.2857142857143,47.714285714285715,601.5714285714286
23342.0,,86.85714285714286,23.5,866.4285714285714
23343.0,,178.85714285714286,8.142857142857142,773.0
23345.0,1.6,435.85714285714283,35.0,488.0
23346.0,2.5,161.42857142857142,24.0,773.8571428571429
23348.0,,198.16666666666666,32.0,762.7142857142857
23349.0,52.0,276.2857142857143,36.285714285714285,632.5714285714286
23351.0,,219.57142857142858,4.166666666666667,736.8571428571429
23352.0,2.0,171.28571428571428,12.666666666666666,777.5714285714286
23353.0,,294.8333333333333,8.833333333333334,699.7142857142857
23354.0,2.0,14.166666666666666,2.6666666666666665,946.1428571428571
23355.0,,2.0,,959.7142857142857
23356.0,5.8,479.85714285714283,72.85714285714286,403.14285714285717
23357.0,,237.14285714285714,19.0,703.8571428571429
23359.0,,295.2857142857143,4.5,660.8571428571429
23360.0,1.5,342.57142857142856,26.0,590.5714285714286
23361.0,9.333333333333334,69.0,27.5,891.0
23364.0,,195.42857142857142,22.6,748.4285714285714
23365.0,4.166666666666667,325.57142857142856,61.57142857142857,569.2857142857143
23366.0,3.6666666666666665,217.14285714285714,36.42857142857143,704.8571428571429
23367.0,,291.0,34.166666666666664,639.7142857142857
23368.0,2.5,311.14285714285717,14.714285714285714,633.4285714285714
23369.0,,244.28571428571428,2.2,714.1428571428571
23370.0,6.0,149.42857142857142,44.142857142857146,764.7142857142857
23372.0,,286.0,2.0,673.7142857142857
23373.0,,280.57142857142856,6.571428571428571,672.8571428571429
23374.0,13.571428571428571,444.42857142857144,121.42857142857143,380.57142857142856
23375.0,,144.28571428571428,2.3333333333333335,813.7142857142857
23378.0,,99.42857142857143,1.0,860.0
23379.0,1.0,286.0,17.571428571428573,656.2857142857143
23380.0,,417.7142857142857,9.857142857142858,532.4285714285714
23382.0,,225.16666666666666,26.0,744.7142857142857
23384.0,,497.3333333333333,36.333333333333336,731.2857142857143
23386.0,,325.0,27.714285714285715,607.2857142857143
23387.0,4.0,330.14285714285717,15.285714285714286,611.7142857142857
23388.0,,239.16666666666666,10.833333333333334,745.7142857142857
23389.0,,249.0,15.25,737.8571428571429
23391.0,1.0,233.71428571428572,25.166666666666668,704.4285714285714
23392.0,1.0,317.7142857142857,27.142857142857142,614.7142857142857
23393.0,,247.71428571428572,4.666666666666667,708.2857142857143
23394.0,1.3333333333333333,290.42857142857144,19.142857142857142,649.8571428571429
23395.0,,110.57142857142857,1.0,849.2857142857143
23396.0,,125.0,23.0,921.0
23397.0,2.0,290.85714285714283,17.0,651.8571428571429
23399.0,1.6666666666666667,240.42857142857142,17.0,701.8571428571429
23400.0,1.0,278.0,30.0,651.8571428571429
23402.0,1.0,258.2857142857143,13.0,688.5714285714286
23404.0,1.0,123.57142857142857,7.571428571428571,828.2857142857143
23405.0,,205.85714285714286,1.0,753.7142857142857
23406.0,21.5,178.42857142857142,81.33333333333333,699.5714285714286
23408.0,,176.66666666666666,22.833333333333332,789.0
23409.0,9.2,425.2857142857143,90.66666666666667,450.42857142857144
23411.0,1.4,275.57142857142856,17.428571428571427,666.0
23412.0,1.0,368.85714285714283,9.428571428571429,581.5714285714286
23414.0,,409.2857142857143,11.0,541.2857142857143
23415.0,1.0,307.0,11.0,823.5714285714286
23416.0,,185.0,8.6,795.2857142857143
23418.0,,454.57142857142856,5.833333333333333,500.42857142857144
23420.0,1.0,271.7142857142857,10.285714285714286,677.8571428571429
23422.0,,330.7142857142857,8.857142857142858,620.4285714285714
23423.0,,181.6,26.8,811.1428571428571
23424.0,,215.71428571428572,2.5,742.1428571428571
23425.0,,3.0,1.0,959.0
23426.0,,280.42857142857144,14.5,671.2857142857143
23427.0,,176.83333333333334,1.3333333333333333,807.2857142857143
23429.0,5.714285714285714,380.0,90.42857142857143,483.85714285714283
23432.0,,282.0,17.166666666666668,663.2857142857143
23434.0,1.6666666666666667,213.0,42.285714285714285,704.0
23435.0,,85.71428571428571,4.0,873.7142857142857
23436.0,2.0,264.42857142857144,27.833333333333332,670.8571428571429
23438.0,,337.6666666666667,5.833333333333333,665.5714285714286
23439.0,,245.71428571428572,10.25,708.4285714285714
23440.0,,351.8,6.5,705.0
23442.0,,1.6666666666666667,2.0,958.7142857142857
23445.0,8.0,208.0,20.142857142857142,726.1428571428571
23446.0,,236.28571428571428,1.6,722.5714285714286
23447.0,,360.57142857142856,4.428571428571429,595.0
23449.0,,360.57142857142856,16.571428571428573,582.8571428571429
23450.0,,267.2857142857143,5.0,688.4285714285714
23451.0,,251.57142857142858,6.285714285714286,702.1428571428571
23454.0,,257.57142857142856,18.428571428571427,684.0
23455.0,,240.0,21.4,773.2857142857143
23457.0,,214.42857142857142,1.5,744.7142857142857
23459.0,5.0,395.2857142857143,45.714285714285715,515.4285714285714
23460.0,32.0,351.57142857142856,51.42857142857143,525.0
23463.0,1.5,362.5,15.166666666666666,635.8571428571429
23464.0,,304.85714285714283,15.857142857142858,639.2857142857143
23465.0,5.0,135.4,22.2,846.0
23466.0,,216.71428571428572,7.666666666666667,736.7142857142857
23467.0,1.0,108.0,7.75,847.4285714285714
23469.0,23.0,190.71428571428572,29.571428571428573,729.8571428571429
23470.0,,293.7142857142857,9.714285714285714,656.5714285714286
23471.0,,331.85714285714283,10.5,619.1428571428571
23472.0,,168.71428571428572,2.0,791.0
23473.0,,181.28571428571428,,778.7142857142857
23476.0,,104.42857142857143,1.0,854.8571428571429
23477.0,,479.1666666666667,50.333333333333336,506.14285714285717
23478.0,,226.57142857142858,6.2,729.0
23480.0,,202.57142857142858,5.857142857142857,751.5714285714286
23481.0,,256.7142857142857,16.0,689.5714285714286
23482.0,3.5,216.14285714285714,26.0,716.8571428571429
23483.0,6.8,262.14285714285717,38.42857142857143,654.5714285714286
23484.0,,88.33333333333333,22.0,912.7142857142857
23485.0,1.5,187.14285714285714,15.428571428571429,757.0
23486.0,7.25,329.42857142857144,124.71428571428571,501.7142857142857
23487.0,,155.42857142857142,3.0,802.4285714285714
23488.0,,359.0,14.857142857142858,586.1428571428571
23489.0,17.6,175.16666666666666,78.6,741.1428571428571
23490.0,,141.0,2.5,817.5714285714286
23491.0,,43.857142857142854,2.6666666666666665,915.0
23493.0,,29.5,1.3333333333333333,942.5714285714286
23494.0,10.0,455.2857142857143,71.14285714285714,429.2857142857143
23495.0,1.0,323.57142857142856,35.285714285714285,600.8571428571429
23496.0,,110.85714285714286,5.75,845.8571428571429
23498.0,,239.42857142857142,3.142857142857143,717.4285714285714
23499.0,,329.7142857142857,3.0,627.7142857142857
23500.0,,144.71428571428572,7.714285714285714,807.5714285714286
23502.0,1.0,248.85714285714286,87.5,636.0
23504.0,12.8,159.85714285714286,69.85714285714286,721.1428571428571
23505.0,,222.85714285714286,1.8571428571428572,735.2857142857143
23506.0,7.0,268.7142857142857,16.0,674.2857142857143
23507.0,1.0,242.0,18.714285714285715,699.1428571428571
23511.0,,342.14285714285717,18.571428571428573,599.2857142857143
23512.0,1.0,324.1666666666667,21.333333333333332,663.7142857142857
23515.0,3.3333333333333335,255.14285714285714,45.142857142857146,658.2857142857143
23517.0,,346.57142857142856,1.8333333333333333,611.8571428571429
23518.0,1.3333333333333333,295.2857142857143,16.571428571428573,647.5714285714286
23519.0,1.0,298.42857142857144,6.571428571428571,654.8571428571429
23520.0,,88.5,12.0,877.2857142857143
23522.0,4.0,433.42857142857144,106.28571428571429,416.85714285714283
23524.0,,358.14285714285717,25.714285714285715,576.1428571428571
23528.0,10.75,311.2,52.4,694.1428571428571
23529.0,,293.6666666666667,10.0,702.5714285714286
23530.0,28.333333333333332,277.85714285714283,36.57142857142857,621.2857142857143
23532.0,,305.7142857142857,8.857142857142858,645.4285714285714
23535.0,3.0,245.57142857142858,23.571428571428573,689.5714285714286
23536.0,8.5,253.14285714285714,96.57142857142857,607.8571428571429
