,SEQN,RIDAGEYR,DMDEDUC2,DMDHHSIZ,INDFMPIR,gender_1.0,gender_2.0,marital_1.0,marital_2.0,marital_3.0,marital_4.0,marital_5.0,marital_6.0
2804,27037.0,74.0,4.0,2.0,4.13,1,0,1,0,0,0,0,0
2805,27039.0,28.0,4.0,4.0,2.17,0,1,1,0,0,0,0,0
2806,27040.0,37.0,5.0,5.0,2.99,0,1,1,0,0,0,0,0
2807,27041.0,57.0,1.0,2.0,0.75,0,1,1,0,0,0,0,0
2808,27048.0,33.0,4.0,4.0,4.47,1,0,1,0,0,0,0,0
2809,27050.0,83.0,5.0,1.0,4.3,0,1,0,1,0,0,0,0
2810,27051.0,82.0,3.0,1.0,1.72,1,0,0,1,0,0,0,0
2811,27056.0,24.0,4.0,4.0,1.27,0,1,1,0,0,0,0,0
2812,27057.0,46.0,3.0,2.0,0.41,1,0,1,0,0,0,0,0
2813,27059.0,48.0,1.0,3.0,3.6,1,0,0,0,0,0,1,0
2814,27060.0,57.0,5.0,3.0,4.91,1,0,1,0,0,0,0,0
2815,27064.0,63.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
2816,27066.0,57.0,4.0,3.0,4.59,0,1,1,0,0,0,0,0
2817,27068.0,23.0,4.0,5.0,4.54,0,1,1,0,0,0,0,0
2818,27072.0,61.0,4.0,4.0,2.39,1,0,1,0,0,0,0,0
2819,27078.0,33.0,3.0,5.0,1.88,1,0,1,0,0,0,0,0
2820,27079.0,43.0,2.0,2.0,0.44,0,1,0,0,1,0,0,0
2821,27084.0,49.0,1.0,5.0,1.17,1,0,1,0,0,0,0,0
2822,27085.0,85.0,4.0,1.0,1.42,1,0,0,1,0,0,0,0
2823,27091.0,50.0,4.0,3.0,1.79,0,1,1,0,0,0,0,0
2824,27092.0,78.0,3.0,1.0,1.29,1,0,0,1,0,0,0,0
2825,27094.0,53.0,1.0,4.0,1.9,1,0,1,0,0,0,0,0
2826,27098.0,44.0,4.0,3.0,1.97,0,1,0,0,1,0,0,0
2827,27100.0,31.0,4.0,4.0,5.0,0,1,1,0,0,0,0,0
2828,27103.0,49.0,2.0,3.0,3.25,0,1,1,0,0,0,0,0
2829,27104.0,41.0,5.0,4.0,1.52,1,0,1,0,0,0,0,0
2830,27107.0,53.0,3.0,2.0,0.83,0,1,0,0,0,0,1,0
2831,27108.0,66.0,4.0,2.0,4.0,0,1,1,0,0,0,0,0
2832,27111.0,35.0,5.0,2.0,4.95,1,0,1,0,0,0,0,0
2833,27115.0,22.0,4.0,2.0,2.15,1,0,0,0,0,0,1,0
2834,27117.0,30.0,5.0,4.0,1.34,0,1,0,0,0,0,0,1
2835,27119.0,28.0,3.0,3.0,1.31,0,1,0,0,1,0,0,0
2836,27123.0,71.0,4.0,2.0,1.76,1,0,0,1,0,0,0,0
2837,27124.0,28.0,5.0,5.0,1.18,1,0,0,0,0,0,1,0
2838,27129.0,72.0,4.0,2.0,4.95,0,1,1,0,0,0,0,0
2839,27142.0,73.0,4.0,2.0,2.48,1,0,1,0,0,0,0,0
2840,27143.0,70.0,4.0,1.0,2.26,1,0,0,0,1,0,0,0
2841,27144.0,36.0,4.0,2.0,0.76,0,1,0,0,0,0,1,0
2842,27146.0,73.0,3.0,2.0,4.0,1,0,1,0,0,0,0,0
2843,27147.0,56.0,3.0,2.0,2.78,0,1,0,0,1,0,0,0
2844,27153.0,61.0,4.0,1.0,1.49,1,0,0,0,1,0,0,0
2845,27154.0,46.0,4.0,3.0,1.44,0,1,0,0,0,1,0,0
2846,27156.0,62.0,5.0,2.0,3.14,1,0,1,0,0,0,0,0
2847,27159.0,85.0,1.0,6.0,1.34,1,0,0,0,0,1,0,0
2848,27160.0,31.0,3.0,3.0,0.93,1,0,1,0,0,0,0,0
2849,27161.0,36.0,1.0,5.0,0.76,1,0,1,0,0,0,0,0
2850,27162.0,51.0,1.0,7.0,0.64,1,0,1,0,0,0,0,0
2851,27163.0,65.0,3.0,2.0,4.13,1,0,1,0,0,0,0,0
2852,27165.0,85.0,3.0,1.0,0.93,0,1,0,1,0,0,0,0
2853,27166.0,81.0,5.0,2.0,1.92,1,0,1,0,0,0,0,0
2854,27167.0,33.0,4.0,3.0,5.0,1,0,0,0,0,0,0,1
2855,27170.0,84.0,4.0,2.0,4.13,0,1,1,0,0,0,0,0
2856,27171.0,65.0,3.0,4.0,3.12,0,1,1,0,0,0,0,0
2857,27174.0,34.0,4.0,7.0,1.23,1,0,1,0,0,0,0,0
2858,27175.0,44.0,5.0,1.0,5.0,1,0,0,0,0,1,0,0
2859,27176.0,32.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
2860,27177.0,54.0,5.0,3.0,1.89,0,1,1,0,0,0,0,0
2861,27179.0,75.0,3.0,1.0,1.07,0,1,0,0,1,0,0,0
2862,27181.0,50.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
2863,27182.0,32.0,2.0,4.0,0.78,1,0,1,0,0,0,0,0
2864,27186.0,30.0,3.0,5.0,1.57,0,1,0,0,0,0,1,0
2865,27187.0,31.0,2.0,3.0,1.47,1,0,1,0,0,0,0,0
2866,27188.0,68.0,4.0,3.0,2.28,0,1,1,0,0,0,0,0
2867,27190.0,84.0,1.0,2.0,1.77,0,1,0,1,0,0,0,0
2868,27193.0,21.0,4.0,3.0,1.93,1,0,0,0,0,0,1,0
2869,27194.0,61.0,2.0,2.0,0.64,1,0,0,0,1,0,0,0
2870,27196.0,22.0,4.0,1.0,0.56,0,1,0,0,0,0,1,0
2871,27199.0,71.0,3.0,3.0,4.95,0,1,1,0,0,0,0,0
2872,27200.0,25.0,5.0,1.0,5.0,0,1,0,0,0,0,1,0
2873,27204.0,39.0,3.0,1.0,2.36,1,0,0,0,0,0,1,0
2874,27205.0,34.0,1.0,6.0,1.3,1,0,1,0,0,0,0,0
2875,27209.0,71.0,3.0,1.0,3.9,0,1,0,1,0,0,0,0
2876,27210.0,82.0,2.0,3.0,2.62,0,1,0,0,0,0,1,0
2877,27213.0,76.0,3.0,1.0,0.78,0,1,0,0,0,0,1,0
2878,27215.0,75.0,4.0,3.0,5.0,1,0,1,0,0,0,0,0
2879,27216.0,27.0,4.0,6.0,2.58,0,1,0,0,0,0,1,0
2880,27217.0,51.0,4.0,4.0,4.35,1,0,1,0,0,0,0,0
2881,27219.0,50.0,5.0,3.0,0.98,1,0,1,0,0,0,0,0
2882,27220.0,64.0,4.0,4.0,0.62,0,1,0,0,1,0,0,0
2883,27221.0,83.0,5.0,1.0,5.0,1,0,1,0,0,0,0,0
2884,27222.0,45.0,4.0,3.0,3.83,1,0,1,0,0,0,0,0
2885,27224.0,27.0,1.0,5.0,3.63,1,0,1,0,0,0,0,0
2886,27227.0,65.0,3.0,2.0,4.0,1,0,1,0,0,0,0,0
2887,27228.0,26.0,3.0,2.0,5.0,1,0,1,0,0,0,0,0
2888,27230.0,25.0,1.0,6.0,1.44,1,0,1,0,0,0,0,0
2889,27233.0,64.0,2.0,1.0,1.18,0,1,0,1,0,0,0,0
2890,27234.0,69.0,2.0,1.0,0.8,0,1,0,1,0,0,0,0
2891,27235.0,76.0,1.0,3.0,1.09,1,0,1,0,0,0,0,0
2892,27237.0,73.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
2893,27239.0,29.0,4.0,2.0,2.8,1,0,1,0,0,0,0,0
2894,27240.0,41.0,4.0,5.0,4.09,0,1,1,0,0,0,0,0
2895,27242.0,28.0,4.0,4.0,4.47,0,1,1,0,0,0,0,0
2896,27243.0,34.0,4.0,4.0,2.99,1,0,1,0,0,0,0,0
2897,27251.0,46.0,2.0,5.0,4.24,1,0,1,0,0,0,0,0
2898,27253.0,61.0,1.0,2.0,1.0,0,1,0,1,0,0,0,0
2899,27254.0,49.0,2.0,3.0,1.2,1,0,1,0,0,0,0,0
2900,27256.0,29.0,1.0,6.0,1.02,0,1,1,0,0,0,0,0
2901,27257.0,76.0,5.0,1.0,4.68,0,1,0,0,1,0,0,0
2902,27259.0,81.0,5.0,2.0,2.99,1,0,1,0,0,0,0,0
2903,27261.0,45.0,3.0,4.0,0.08,0,1,0,0,0,0,1,0
2904,27263.0,22.0,3.0,1.0,2.45,1,0,0,0,0,0,1,0
2905,27265.0,60.0,4.0,3.0,1.05,1,0,0,0,0,0,0,1
2906,27267.0,62.0,1.0,3.0,1.31,0,1,1,0,0,0,0,0
2907,27269.0,40.0,3.0,2.0,1.92,0,1,0,0,0,0,1,0
2908,27270.0,54.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
2909,27272.0,53.0,4.0,2.0,4.0,0,1,1,0,0,0,0,0
2910,27275.0,52.0,3.0,2.0,5.0,1,0,1,0,0,0,0,0
2911,27278.0,37.0,2.0,3.0,3.6,0,1,0,0,0,0,0,1
2912,27279.0,74.0,2.0,2.0,2.48,0,1,1,0,0,0,0,0
2913,27281.0,60.0,1.0,2.0,1.9,1,0,1,0,0,0,0,0
2914,27282.0,63.0,4.0,2.0,2.4,1,0,1,0,0,0,0,0
2915,27285.0,48.0,4.0,3.0,3.28,1,0,1,0,0,0,0,0
2916,27286.0,80.0,3.0,1.0,1.61,0,1,0,1,0,0,0,0
2917,27287.0,28.0,2.0,3.0,0.7,0,1,0,0,0,0,0,1
2918,27288.0,31.0,4.0,2.0,4.29,1,0,1,0,0,0,0,0
2919,27289.0,35.0,4.0,4.0,3.22,1,0,0,0,0,0,0,1
2920,27290.0,83.0,4.0,2.0,0.99,0,1,0,1,0,0,0,0
2921,27293.0,50.0,1.0,3.0,3.6,1,0,0,0,1,0,0,0
2922,27294.0,66.0,4.0,2.0,0.96,0,1,1,0,0,0,0,0
2923,27298.0,85.0,1.0,2.0,1.34,0,1,1,0,0,0,0,0
2924,27300.0,47.0,4.0,2.0,0.11,0,1,0,0,1,0,0,0
2925,27301.0,48.0,4.0,3.0,4.59,0,1,1,0,0,0,0,0
2926,27303.0,31.0,4.0,5.0,0.77,0,1,1,0,0,0,0,0
2927,27304.0,80.0,3.0,2.0,1.6,0,1,1,0,0,0,0,0
2928,27307.0,22.0,2.0,2.0,1.4,1,0,0,0,0,0,0,1
2929,27309.0,72.0,2.0,2.0,2.44,1,0,1,0,0,0,0,0
2930,27312.0,65.0,1.0,3.0,0.79,1,0,1,0,0,0,0,0
2931,27313.0,42.0,4.0,5.0,2.0,1,0,1,0,0,0,0,0
2932,27315.0,67.0,4.0,2.0,2.64,0,1,1,0,0,0,0,0
2933,27317.0,47.0,5.0,1.0,2.69,1,0,0,0,0,0,1,0
2934,27318.0,43.0,2.0,7.0,0.0,0,1,0,0,0,1,0,0
2935,27320.0,47.0,2.0,5.0,4.66,1,0,1,0,0,0,0,0
2936,27323.0,68.0,4.0,2.0,3.71,0,1,1,0,0,0,0,0
2937,27324.0,45.0,2.0,1.0,0.06,0,1,0,0,1,0,0,0
2938,27327.0,74.0,1.0,2.0,0.58,1,0,1,0,0,0,0,0
2939,27332.0,25.0,3.0,2.0,5.0,1,0,0,0,0,0,0,1
2940,27335.0,77.0,1.0,4.0,1.65,1,0,1,0,0,0,0,0
2941,27337.0,33.0,5.0,2.0,1.72,1,0,0,0,0,0,1,0
2942,27339.0,53.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
2943,27341.0,26.0,2.0,3.0,3.41,1,0,1,0,0,0,0,0
2944,27342.0,56.0,3.0,2.0,4.48,1,0,1,0,0,0,0,0
2945,27343.0,36.0,2.0,6.0,0.87,0,1,1,0,0,0,0,0
2946,27344.0,42.0,5.0,2.0,0.97,0,1,0,0,0,0,1,0
2947,27345.0,28.0,5.0,2.0,2.56,0,1,0,0,0,0,1,0
2948,27346.0,60.0,2.0,2.0,1.61,1,0,1,0,0,0,0,0
2949,27348.0,46.0,1.0,7.0,0.88,1,0,1,0,0,0,0,0
2950,27349.0,85.0,1.0,1.0,1.12,0,1,0,1,0,0,0,0
2951,27354.0,48.0,3.0,2.0,1.56,0,1,0,0,1,0,0,0
2952,27356.0,61.0,3.0,2.0,1.2,1,0,1,0,0,0,0,0
2953,27358.0,41.0,2.0,6.0,1.09,0,1,1,0,0,0,0,0
2954,27359.0,58.0,2.0,4.0,2.81,1,0,1,0,0,0,0,0
2955,27361.0,27.0,2.0,3.0,0.64,0,1,0,0,0,0,1,0
2956,27363.0,58.0,4.0,3.0,2.23,0,1,0,0,1,0,0,0
2957,27365.0,21.0,3.0,2.0,0.26,0,1,0,0,0,0,1,0
2958,27370.0,55.0,4.0,2.0,4.4,0,1,0,0,1,0,0,0
2959,27375.0,39.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
2960,27377.0,85.0,3.0,2.0,2.89,1,0,1,0,0,0,0,0
2961,27379.0,21.0,4.0,4.0,0.21,1,0,0,0,0,0,1,0
2962,27380.0,20.0,2.0,7.0,1.03,1,0,1,0,0,0,0,0
2963,27382.0,28.0,5.0,6.0,3.01,1,0,0,0,0,0,1,0
2964,27386.0,64.0,3.0,5.0,1.16,0,1,1,0,0,0,0,0
2965,27387.0,30.0,2.0,5.0,2.72,1,0,1,0,0,0,0,0
2966,27391.0,55.0,4.0,2.0,5.0,0,1,1,0,0,0,0,0
2967,27393.0,44.0,1.0,4.0,1.97,1,0,0,0,0,0,1,0
2968,27398.0,23.0,3.0,2.0,0.64,0,1,0,0,0,0,1,0
2969,27402.0,62.0,3.0,2.0,2.4,1,0,1,0,0,0,0,0
2970,27406.0,74.0,5.0,2.0,2.72,1,0,1,0,0,0,0,0
2971,27407.0,46.0,3.0,1.0,0.86,0,1,1,0,0,0,0,0
2972,27411.0,85.0,4.0,1.0,1.74,0,1,0,1,0,0,0,0
2973,27415.0,52.0,4.0,3.0,1.57,0,1,1,0,0,0,0,0
2974,27416.0,37.0,2.0,2.0,1.98,0,1,0,0,0,0,1,0
2975,27418.0,85.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
2976,27421.0,41.0,4.0,4.0,3.98,0,1,1,0,0,0,0,0
2977,27422.0,68.0,1.0,1.0,0.61,1,0,0,0,1,0,0,0
2978,27423.0,82.0,1.0,1.0,0.81,0,1,0,1,0,0,0,0
2979,27425.0,24.0,3.0,3.0,1.53,0,1,1,0,0,0,0,0
2980,27429.0,72.0,5.0,2.0,3.71,0,1,0,0,0,0,1,0
2981,27430.0,74.0,3.0,1.0,1.8,1,0,0,1,0,0,0,0
2982,27433.0,53.0,3.0,3.0,4.98,1,0,1,0,0,0,0,0
2983,27435.0,73.0,5.0,2.0,2.48,1,0,1,0,0,0,0,0
2984,27440.0,75.0,3.0,1.0,0.65,1,0,0,0,0,0,1,0
2985,27442.0,22.0,3.0,7.0,0.38,1,0,0,0,0,0,1,0
2986,27448.0,22.0,2.0,3.0,0.92,1,0,0,0,0,0,1,0
2987,27452.0,50.0,5.0,4.0,5.0,1,0,1,0,0,0,0,0
2988,27453.0,31.0,1.0,5.0,0.56,0,1,1,0,0,0,0,0
2989,27455.0,36.0,3.0,3.0,4.47,1,0,0,0,0,0,1,0
2990,27456.0,75.0,4.0,1.0,2.15,0,1,0,1,0,0,0,0
2991,27457.0,68.0,2.0,2.0,1.12,0,1,1,0,0,0,0,0
2992,27461.0,58.0,3.0,4.0,2.14,0,1,0,0,1,0,0,0
2993,27462.0,85.0,1.0,1.0,2.78,0,1,0,1,0,0,0,0
2994,27464.0,27.0,2.0,5.0,1.81,0,1,1,0,0,0,0,0
2995,27465.0,35.0,3.0,5.0,1.39,1,0,1,0,0,0,0,0
2996,27467.0,28.0,3.0,3.0,0.66,0,1,0,0,0,0,1,0
2997,27468.0,28.0,4.0,1.0,1.45,1,0,0,0,0,0,1,0
2998,27469.0,29.0,5.0,1.0,2.58,1,0,0,0,0,0,1,0
2999,27471.0,47.0,4.0,3.0,1.97,1,0,1,0,0,0,0,0
3000,27472.0,54.0,4.0,5.0,5.0,1,0,0,1,0,0,0,0
3001,27474.0,85.0,5.0,2.0,4.0,1,0,1,0,0,0,0,0
3002,27475.0,68.0,4.0,2.0,0.0,1,0,1,0,0,0,0,0
3003,27478.0,22.0,4.0,4.0,2.46,1,0,0,0,0,0,1,0
3004,27480.0,63.0,4.0,3.0,2.11,1,0,1,0,0,0,0,0
3005,27482.0,69.0,2.0,3.0,3.06,0,1,0,1,0,0,0,0
3006,27483.0,31.0,1.0,6.0,1.22,1,0,0,0,0,0,1,0
3007,27484.0,85.0,4.0,1.0,2.78,0,1,0,1,0,0,0,0
3008,27486.0,65.0,4.0,2.0,1.36,1,0,1,0,0,0,0,0
3009,27487.0,38.0,1.0,4.0,0.13,1,0,0,0,0,0,1,0
3010,27489.0,32.0,4.0,3.0,2.23,1,0,1,0,0,0,0,0
3011,27490.0,76.0,4.0,2.0,2.56,1,0,1,0,0,0,0,0
3012,27499.0,23.0,5.0,1.0,5.0,0,1,0,0,0,0,1,0
3013,27500.0,39.0,3.0,5.0,2.18,1,0,1,0,0,0,0,0
3014,27501.0,28.0,2.0,4.0,1.25,0,1,1,0,0,0,0,0
3015,27504.0,75.0,4.0,3.0,2.55,1,0,1,0,0,0,0,0
3016,27506.0,22.0,3.0,5.0,0.74,0,1,1,0,0,0,0,0
3017,27507.0,32.0,2.0,6.0,1.22,1,0,0,0,0,0,1,0
3018,27508.0,43.0,3.0,1.0,3.9,0,1,0,0,1,0,0,0
3019,27510.0,52.0,4.0,2.0,0.56,0,1,0,0,1,0,0,0
3020,27513.0,44.0,5.0,4.0,5.0,0,1,1,0,0,0,0,0
3021,27516.0,78.0,1.0,4.0,0.64,1,0,1,0,0,0,0,0
3022,27518.0,83.0,3.0,2.0,2.06,1,0,1,0,0,0,0,0
3023,27520.0,63.0,1.0,4.0,0.59,1,0,1,0,0,0,0,0
3024,27521.0,66.0,2.0,2.0,1.04,0,1,1,0,0,0,0,0
3025,27522.0,85.0,1.0,2.0,2.88,0,1,1,0,0,0,0,0
3026,27524.0,82.0,3.0,1.0,1.61,1,0,0,1,0,0,0,0
3027,27526.0,64.0,3.0,1.0,1.34,0,1,0,1,0,0,0,0
3028,27527.0,81.0,2.0,2.0,0.75,0,1,0,0,0,0,0,1
3029,27528.0,59.0,3.0,2.0,1.29,0,1,0,0,0,0,1,0
3030,27529.0,63.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
3031,27530.0,26.0,2.0,6.0,0.58,1,0,0,0,0,0,1,0
3032,27532.0,31.0,2.0,3.0,0.56,1,0,0,0,0,0,1,0
3033,27533.0,20.0,4.0,4.0,3.98,1,0,0,0,0,0,1,0
3034,27536.0,35.0,4.0,3.0,4.91,0,1,1,0,0,0,0,0
3035,27537.0,69.0,4.0,2.0,2.0,1,0,1,0,0,0,0,0
3036,27538.0,47.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
3037,27543.0,25.0,4.0,5.0,1.86,0,1,0,0,0,0,1,0
3038,27544.0,43.0,3.0,4.0,1.27,1,0,1,0,0,0,0,0
3039,27550.0,26.0,5.0,2.0,3.22,1,0,0,0,0,0,0,1
3040,27552.0,77.0,1.0,5.0,0.75,0,1,0,1,0,0,0,0
3041,27554.0,37.0,4.0,4.0,4.24,1,0,1,0,0,0,0,0
3042,27555.0,20.0,3.0,5.0,2.62,0,1,1,0,0,0,0,0
3043,27556.0,33.0,5.0,3.0,5.0,0,1,1,0,0,0,0,0
3044,27559.0,67.0,3.0,2.0,3.6,0,1,1,0,0,0,0,0
3045,27561.0,27.0,3.0,4.0,0.42,0,1,0,0,0,1,0,0
3046,27563.0,24.0,1.0,7.0,1.02,1,0,0,0,0,0,0,1
3047,27567.0,33.0,3.0,7.0,0.66,0,1,0,0,0,1,0,0
3048,27568.0,73.0,1.0,2.0,1.68,0,1,1,0,0,0,0,0
3049,27570.0,82.0,1.0,4.0,0.39,0,1,0,0,0,0,1,0
3050,27574.0,85.0,3.0,2.0,3.71,0,1,0,1,0,0,0,0
3051,27577.0,29.0,5.0,7.0,0.86,0,1,0,0,0,0,1,0
3052,27579.0,85.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
3053,27580.0,75.0,2.0,2.0,2.31,0,1,1,0,0,0,0,0
3054,27582.0,29.0,1.0,4.0,1.33,1,0,0,0,0,0,0,1
3055,27584.0,75.0,2.0,2.0,1.11,0,1,1,0,0,0,0,0
3056,27585.0,77.0,1.0,2.0,0.83,1,0,1,0,0,0,0,0
3057,27587.0,52.0,4.0,2.0,3.2,1,0,1,0,0,0,0,0
3058,27593.0,69.0,5.0,2.0,5.0,1,0,1,0,0,0,0,0
3059,27595.0,46.0,5.0,5.0,3.71,1,0,1,0,0,0,0,0
3060,27596.0,73.0,3.0,2.0,2.56,0,1,1,0,0,0,0,0
3061,27597.0,69.0,3.0,2.0,3.04,1,0,1,0,0,0,0,0
3062,27598.0,54.0,4.0,4.0,2.92,1,0,1,0,0,0,0,0
3063,27600.0,54.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
3064,27601.0,69.0,1.0,6.0,4.26,0,1,0,1,0,0,0,0
3065,27604.0,42.0,4.0,2.0,2.56,0,1,0,0,0,1,0,0
3066,27605.0,81.0,2.0,1.0,1.25,0,1,0,1,0,0,0,0
3067,27606.0,21.0,4.0,1.0,0.33,1,0,0,0,0,0,1,0
3068,27607.0,21.0,4.0,2.0,1.11,1,0,0,0,0,0,1,0
3069,27610.0,75.0,1.0,2.0,2.06,1,0,1,0,0,0,0,0
3070,27611.0,42.0,1.0,7.0,0.91,0,1,1,0,0,0,0,0
3071,27612.0,20.0,2.0,3.0,0.29,0,1,1,0,0,0,0,0
3072,27620.0,59.0,3.0,2.0,2.4,0,1,1,0,0,0,0,0
3073,27621.0,32.0,4.0,3.0,5.0,0,1,1,0,0,0,0,0
3074,27622.0,60.0,5.0,1.0,3.9,1,0,0,0,1,0,0,0
3075,27628.0,56.0,1.0,6.0,1.3,0,1,1,0,0,0,0,0
3076,27630.0,56.0,3.0,6.0,1.22,0,1,1,0,0,0,0,0
3077,27631.0,28.0,2.0,4.0,2.58,1,0,0,0,0,0,0,1
3078,27632.0,21.0,4.0,3.0,2.23,1,0,0,0,0,0,1,0
3079,27633.0,77.0,3.0,1.0,1.5,0,1,0,1,0,0,0,0
3080,27634.0,50.0,5.0,4.0,5.0,1,0,1,0,0,0,0,0
3081,27635.0,56.0,3.0,2.0,5.0,0,1,1,0,0,0,0,0
3082,27639.0,28.0,5.0,2.0,4.48,0,1,1,0,0,0,0,0
3083,27641.0,56.0,3.0,5.0,1.93,0,1,0,1,0,0,0,0
3084,27642.0,57.0,4.0,2.0,0.44,0,1,0,0,1,0,0,0
3085,27643.0,70.0,1.0,2.0,0.96,1,0,1,0,0,0,0,0
3086,27645.0,83.0,1.0,1.0,0.75,0,1,0,1,0,0,0,0
3087,27648.0,34.0,5.0,1.0,4.34,0,1,0,0,0,0,1,0
3088,27649.0,37.0,2.0,4.0,1.31,0,1,0,0,0,0,1,0
3089,27651.0,78.0,4.0,2.0,1.2,1,0,1,0,0,0,0,0
3090,27657.0,65.0,3.0,2.0,2.89,0,1,1,0,0,0,0,0
3091,27659.0,74.0,1.0,2.0,4.54,1,0,1,0,0,0,0,0
3092,27660.0,45.0,4.0,4.0,3.98,1,0,1,0,0,0,0,0
3093,27661.0,58.0,2.0,4.0,1.28,0,1,1,0,0,0,0,0
3094,27662.0,47.0,3.0,2.0,0.58,0,1,0,0,1,0,0,0
3095,27663.0,36.0,4.0,7.0,0.08,0,1,1,0,0,0,0,0
3096,27665.0,24.0,5.0,3.0,2.78,0,1,0,0,0,0,1,0
3097,27667.0,45.0,4.0,2.0,2.4,0,1,1,0,0,0,0,0
3098,27669.0,85.0,1.0,1.0,0.7,1,0,0,1,0,0,0,0
3099,27670.0,20.0,4.0,2.0,0.96,0,1,1,0,0,0,0,0
3100,27671.0,62.0,3.0,2.0,3.92,0,1,1,0,0,0,0,0
3101,27675.0,55.0,5.0,3.0,1.98,0,1,1,0,0,0,0,0
3102,27676.0,35.0,3.0,2.0,3.65,1,0,0,0,0,0,0,1
3103,27678.0,60.0,3.0,2.0,2.4,1,0,1,0,0,0,0,0
3104,27679.0,54.0,1.0,2.0,1.29,1,0,0,0,0,0,0,1
3105,27680.0,66.0,5.0,2.0,1.36,0,1,1,0,0,0,0,0
3106,27683.0,22.0,4.0,4.0,4.59,0,1,0,0,0,0,1,0
3107,27684.0,57.0,4.0,1.0,1.2,1,0,0,0,1,0,0,0
3108,27687.0,76.0,5.0,2.0,4.95,1,0,1,0,0,0,0,0
3109,27688.0,64.0,3.0,3.0,1.08,0,1,0,0,0,0,1,0
3110,27689.0,82.0,3.0,2.0,2.89,0,1,0,1,0,0,0,0
3111,27693.0,32.0,5.0,1.0,3.76,1,0,0,0,1,0,0,0
3112,27697.0,54.0,3.0,2.0,1.92,1,0,0,0,0,0,1,0
3113,27698.0,20.0,4.0,4.0,5.0,0,1,0,0,0,0,1,0
3114,27700.0,72.0,3.0,1.0,1.67,0,1,0,1,0,0,0,0
3115,27701.0,26.0,5.0,2.0,3.2,1,0,1,0,0,0,0,0
3116,27703.0,57.0,1.0,2.0,1.1,1,0,0,0,0,1,0,0
3117,27705.0,29.0,2.0,5.0,0.59,0,1,1,0,0,0,0,0
3118,27707.0,43.0,5.0,6.0,4.05,0,1,1,0,0,0,0,0
3119,27708.0,42.0,2.0,4.0,2.12,0,1,1,0,0,0,0,0
3120,27711.0,48.0,3.0,4.0,0.85,1,0,1,0,0,0,0,0
3121,27712.0,39.0,4.0,3.0,5.0,1,0,0,0,0,0,0,1
3122,27713.0,52.0,4.0,3.0,2.1,0,1,0,0,1,0,0,0
3123,27714.0,22.0,4.0,5.0,4.64,0,1,0,0,0,0,1,0
3124,27716.0,27.0,5.0,2.0,5.0,0,1,1,0,0,0,0,0
3125,27721.0,29.0,5.0,3.0,3.19,0,1,1,0,0,0,0,0
3126,27722.0,60.0,4.0,4.0,4.8,1,0,0,0,0,0,0,1
3127,27723.0,44.0,4.0,2.0,3.96,1,0,1,0,0,0,0,0
3128,27725.0,24.0,4.0,5.0,2.23,1,0,1,0,0,0,0,0
3129,27726.0,42.0,2.0,2.0,1.61,0,1,0,0,0,0,0,1
3130,27729.0,32.0,5.0,5.0,2.5,0,1,1,0,0,0,0,0
3131,27730.0,85.0,3.0,1.0,1.13,0,1,0,1,0,0,0,0
3132,27734.0,82.0,1.0,4.0,1.89,1,0,0,1,0,0,0,0
3133,27737.0,38.0,3.0,5.0,3.4,0,1,0,0,0,0,1,0
3134,27738.0,35.0,4.0,3.0,1.77,0,1,0,0,0,1,0,0
3135,27739.0,68.0,5.0,1.0,4.01,1,0,0,0,1,0,0,0
3136,27741.0,80.0,2.0,2.0,1.07,1,0,1,0,0,0,0,0
3137,27742.0,68.0,3.0,1.0,5.0,1,0,0,0,1,0,0,0
3138,27743.0,26.0,3.0,3.0,4.42,1,0,0,0,0,0,1,0
3139,27746.0,73.0,2.0,2.0,4.0,0,1,1,0,0,0,0,0
3140,27747.0,39.0,3.0,3.0,5.0,1,0,1,0,0,0,0,0
3141,27749.0,65.0,4.0,2.0,1.68,0,1,1,0,0,0,0,0
3142,27750.0,65.0,4.0,2.0,2.88,0,1,1,0,0,0,0,0
3143,27753.0,51.0,1.0,2.0,2.39,0,1,1,0,0,0,0,0
3144,27754.0,51.0,3.0,2.0,5.0,1,0,1,0,0,0,0,0
3145,27755.0,37.0,1.0,4.0,3.12,1,0,0,0,0,0,0,1
3146,27756.0,26.0,2.0,4.0,1.2,0,1,0,0,0,0,1,0
3147,27758.0,38.0,5.0,7.0,2.75,1,0,1,0,0,0,0,0
3148,27759.0,21.0,3.0,4.0,5.0,1,0,0,0,0,0,1,0
3149,27761.0,45.0,3.0,4.0,3.32,0,1,1,0,0,0,0,0
3150,27763.0,81.0,3.0,2.0,5.0,1,0,1,0,0,0,0,0
